foodId,foodName,foodQuantity,caloriesInFood
1931,"Babyfood, toddler, dices, peas",100 g,64
1932,"Egg, raw, fresh, whole, turkey",100 g,171
1933,"Mollusks, raw, common, octopus",100 g,82
1934,Vegetarian meatloaf or patties,100 g,197
1935,"Pheasant, total edible, cooked",100 g,239
1936,"Yogurt, nonfat, vanilla, Greek",100 g,78
1937,"KEEBLER, Iced Cookies, ANIMALS",100 g,459
1938,"Cheese, queso asadero, mexican",100 g,356
1939,"Oat flour, partially debranned",100 g,404
1940,"Potatoes, ready-to-eat, mashed",100 g,106
1941,"Snacks, plain, CORNNUTS, KRAFT",100 g,446
1942,"Noodles, cooked, enriched, egg",100 g,138
1943,"Pitanga, raw, (surinam-cherry)",100 g,33
1944,"Crackers, GOYA CRACKERS, snack",100 g,433
1945,"Beans, raw, mature seeds, navy",100 g,337
1946,"Topping, SMUCKER'S MAGIC SHELL",100 g,609
1947,"Bread stuffing, dry mix, bread",100 g,386
1948,"Broccoli, raw, flower clusters",100 g,28
1949,"Gravy, golden pork, CAMPBELL'S",100 g,76
1950,"SILK Plus Omega-3 DHA, soymilk",100 g,45
1951,"Cheese, reduced fat, provolone",100 g,274
1952,"Blueberries, sweetened, frozen",100 g,85
1953,"Beets, drained, boiled, cooked",100 g,44
1954,"Babyfood, orange-carrot, juice",100 g,43
1955,"Fast foods, strawberry, sundae",100 g,175
1956,"Chicken, raw, giblets, stewing",100 g,168
1957,"McDONALD'S, McCHICKEN Sandwich",100 g,273
1958,"Cream, fat free, half and half",100 g,59
1959,"Squash, raw, spaghetti, winter",100 g,31
1960,"Beans, microwaved, green, snap",100 g,39
1961,"Babyfood, strained, lamb, meat",100 g,87
1962,"Duck, raw, liver, domesticated",100 g,136
1963,"Duck, raw, meat and skin, wild",100 g,211
1964,"Oil, salad or cooking, soybean",100 g,884
1965,"Candies, OH HENRY! Bar, NESTLE",100 g,462
1966,"Candies, KRACKEL Chocolate Bar",100 g,512
1967,"Candies, BABY RUTH Bar, NESTLE",100 g,459
1968,"PEPPERIDGE FARM, Hamburger Bun",100 g,278
1969,"Pickle and pimiento loaf, pork",100 g,225
1970,"SMART SOUP, Indian Bean Masala",100 g,57
1971,"SMART SOUP, Moroccan Chick Pea",100 g,51
1972,"SMART SOUP, Thai Coconut Curry",100 g,36
1973,"NABISCO, NABISCO RITZ Crackers",100 g,492
1974,"Fast foods, with chili, hotdog",100 g,260
1975,"Spices, red or cayenne, pepper",100 g,318
1976,"MOTHER'S, Iced Oatmeal Cookies",100 g,463
1977,"Chili, canned entree, no beans",100 g,118
1978,"Burrito, frozen, beef and bean",100 g,239
1979,"Ostrich, cooked, outside strip",100 g,156
1980,"Onions, tops only, young green",100 g,27
1981,"Pork, unprepared, bacon, cured",100 g,417
1982,"Nuts, dried, pinyon, pine nuts",100 g,629
1983,"GIRL SCOUTS, Do-si-dos Cookies",100 g,478
1984,"GIRL SCOUTS, Tagalongs Cookies",100 g,558
1985,"Babyfood, junior, pears, fruit",100 g,44
1986,"SWANSON, Chicken and Dumplings",100 g,93
1987,"McDONALD'S, Creamy Ranch Sauce",100 g,468
1988,"Game meat , raw, ground, bison",100 g,223
1989,"Mollusks, raw, Pacific, oyster",100 g,81
1990,"Yogurt, lowfat, vanilla, Greek",100 g,95
1991,"Emu, broiled, cooked, top loin",100 g,152
1992,"Cheese, low sodium, mozzarella",100 g,280
1993,"Sauce, medium, white, homemade",100 g,147
1994,"Crackers, egg and onion, matzo",100 g,391
1995,"Mushrooms, grilled, portabella",100 g,29
1996,"Game meat, raw, water, buffalo",100 g,99
1997,"Beverages, brewed, Oolong, tea",100 g,1
1998,"Nuts, raw, japanese, chestnuts",100 g,154
1999,"Soup, mix, dry, chicken noodle",100 g,377
2000,"Cheese, whole milk, mozzarella",100 g,300
2001,"Tomato products, sauce, canned",100 g,24
2002,"Fast foods, with egg, biscuit",100 g,274
2003,"Fast foods, with ham, biscuit",100 g,342
2004,"Candies, 5TH AVENUE Candy Bar",100 g,482
2005,"Snacks, pieces, fruit leather",100 g,359
2006,"Beverages, Orange juice drink",100 g,54
2007,"Babyfood, peas and brown rice",100 g,64
2008,HOUSE FOODS Premium Soft Tofu,100 g,59
2009,"Sweet potato, unprepared, raw",100 g,86
2010,"Jackfruit, syrup pack, canned",100 g,92
2011,"Mung beans, raw, mature seeds",100 g,347
2012,"KEEBLER, Sweet Cremes Cookies",100 g,469
2013,"Sausage, beef, pork, Berliner",100 g,230
2014,"Syrups, pancake, table blends",100 g,234
2015,"Babyfood, strained, ham, meat",100 g,97
2016,"CHICK-FIL-A, chicken sandwich",100 g,249
2017,"Sugar-apples, raw, (sweetsop)",100 g,94
2018,"Pheasant, raw, meat only, leg",100 g,134
2019,"Nuts, raw, chinese, chestnuts",100 g,224
2020,"Bread, wheat, reduced-calorie",100 g,217
2021,"Bread, white, reduced-calorie",100 g,207
2022,"Oil, salad or cooking, sesame",100 g,884
2023,"Cornmeal, yellow, whole-grain",100 g,362
2024,"Chicken patty, cooked, frozen",100 g,287
2025,"Potato soup, dry mix, instant",100 g,343
2026,"SUNSHINE, Snack Mix, CHEEZ-IT",100 g,438
2027,"Fish, raw, Greenland, halibut",100 g,186
2028,"Turkey sausage, cooked, fresh",100 g,196
2029,"Pasta, dry, corn, gluten-free",100 g,357
2030,"Nance, drained, syrup, canned",100 g,95
2031,"WENDY'S, Frosty Dairy Dessert",100 g,132
2032,"Pokeberry shoots, raw, (poke)",100 g,23
2033,"Potatoes, raw, flesh and skin",100 g,77
2034,"McDONALD'S, Strawberry Sundae",100 g,158
2035,"Peppers, sun-dried, hot chile",100 g,324
2036,"Nopales, without salt, cooked",100 g,15
2037,"T.G.I. FRIDAY'S, french fries",100 g,296
2038,"APPLEBEE'S, mozzarella sticks",100 g,316
2039,"BARBARA DEE, Winter Mints Cookies",100 g,515
2040,"KEEBLER, Wheat Crackers, TOWN HOUSE",100 g,489
2041,"Egg, pasteurized, frozen, raw, yolk",100 g,296
2042,"Raspberries, sweetened, red, frozen",100 g,103
2043,"Peas and carrots, unprepared, frozen",100 g,53
2044,"Pie, prepared from recipe, blueberry",100 g,245
2045,"Beans, drained solids, canned, pinto",100 g,114
2046,"Turkey, with broth, meat only, canned",100 g,169
2047,"Plums, wild (Northern Plains Indians)",100 g,91
2048,"McDONALD'S, Grilled, RANCH SNACK WRAP",100 g,222
2049,"Squirrel, meat (Alaska Native), ground",100 g,111
2050,"Cereals ready-to-eat, UNCLE SAM CEREAL",100 g,346
2051,"Bear, raw (Alaska Native), meat, polar",100 g,130
2052,"Babyfood, toddler, macaroni and cheese",100 g,82
2053,"Babyfood, pasta with vegetables, dinner",100 g,60
2054,"SPAGHETTIOS, SpaghettiOs with Meatballs",100 g,95
2055,"Gravy, country style sausage, CAMPBELL'S",100 g,119
2056,"Nuts, peeled, dried, european, chestnuts",100 g,369
2057,"SMART SOUP, Vietnamese Carrot Lemongrass",100 g,44
2058,"Syrups, cane and 15% maple, table blends",100 g,278
2059,"Pasta, cooked, plain, fresh-refrigerated",100 g,131
2060,"Candies, ROLO Caramels in Milk Chocolate",100 g,474
2061,"Candies, SNICKERS Bar, MARS SNACKFOOD US",100 g,491
2062,"Potatoes, unprepared, dry mix, scalloped",100 g,358
2063,"Potatoes, unprepared, dry mix, au gratin",100 g,314
2064,"Beverages, POLAND SPRING, bottled, water",100 g,0
2065,"PIZZA HUT 14"" Pepperoni Pizza, Pan Crust",100 g,291
2066,"Pasta with tomato sauce, canned, no meat",100 g,70
2067,"Lasagna with meat & sauce, frozen entree",100 g,124
2068,"Soup, condensed, canned, cream of potato",100 g,74
2069,"Soup, condensed, canned, cream of shrimp",100 g,72
2070,"MURRAY, Chocolate Creme Sandwich Cookies",100 g,473
2071,"Fish, dry heat, cooked, florida, pompano",100 g,211
2072,"KELLOGG'S, Cinnamon Toast, Waffles, EGGO",100 g,325
2073,"Pancakes, incomplete, dry mix, buckwheat",100 g,340
2074,"GIRL SCOUTS, Thank U Berry Munch Cookies",100 g,491
2075,"Gravy, classic chicken, HEINZ Home Style",100 g,46
2076,"Cereals ready-to-eat, KASHI GOOD FRIENDS",100 g,299
2077,"Oil, fully hydrogenated, soy, industrial",100 g,884
2078,"Cowpeas (blackeyes), raw, immature seeds",100 g,90
2079,"Egg rolls, heated, refrigerated, chicken",100 g,197
2080,"Beef, raw, inside, imported, New Zealand",100 g,128
2081,"Candies, chocolate-flavor roll, caramels",100 g,387
2082,"Taro, with salt, steamed, cooked, leaves",100 g,24
2083,"Veal, raw, separable lean and fat, shank",100 g,107
2084,"Spaghetti with meat sauce, frozen entree",100 g,90
2085,"Whale, raw (Alaska Native), meat, beluga",100 g,111
2086,"Snacks, chocolate chip, crisped rice bar",100 g,404
2087,"SUNSHINE, Reduced Fat Crackers, CHEEZ-IT",100 g,449
2088,"Beverages, Classic Malt powder, OVALTINE",100 g,372
2089,"Kale, with salt, drained, boiled, cooked",100 g,28
2090,"Lamb, raw, testes, imported, New Zealand",100 g,68
2091,"Beans, raw, mature seeds, great northern",100 g,339
2092,"Cherries, unsweetened, frozen, red, sour",100 g,46
2093,"Nuts, unblanched, honey roasted, almonds",100 g,594
2094,"Lamb, raw, brains, imported, New Zealand",100 g,118
2095,"Cereals ready-to-eat, GOLDEN CRISP, POST",100 g,380
2096,"ARCHWAY Home Style Cookies, Iced Oatmeal",100 g,435
2097,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",100 g,295
2098,"KASHI, Frozen Entree, Tuscan Veggie Bake",100 g,90
2099,"Peanut butter, without salt, chunk style",100 g,589
2100,"Babyfood, junior, with egg yolks, cereal",100 g,52
2101,"Beverages, sugar free, AMP, Energy drink",100 g,2
2102,"Salad dressing, regular, ranch dressing",100 g,430
2103,"Beverages, No pulp, light, Orange juice",100 g,21
2104,"Fast foods, with egg and bacon, biscuit",100 g,305
2105,"Cereals ready-to-eat, homemade, granola",100 g,489
2106,"Yachtwurst, cooked, with pistachio nuts",100 g,268
2107,"ARCHWAY Home Style Cookies, Dutch Cocoa",100 g,431
2108,"Alcoholic beverage, canned, pina colada",100 g,237
2109,"Sausage, hot, beef with chicken, Polish",100 g,259
2110,"Soup, dry, chicken flavor, ramen noodle",100 g,439
2111,"Bread, prepared from recipe, irish soda",100 g,290
2112,"Strawberries, sliced, sweetened, frozen",100 g,96
2113,"OLIVE GARDEN, spaghetti with meat sauce",100 g,121
2114,"WORTHINGTON Leanies, unprepared, frozen",100 g,251
2115,"Turkey from whole, raw, meat only, neck",100 g,125
2116,"Turkey sticks, fried, battered, breaded",100 g,279
2117,"SUNSHINE, Baby Swiss Crackers, CHEEZ-IT",100 g,503
2118,"Potatoes, baked, flesh and skin, Russet",100 g,97
2119,"Soup, condensed, canned, bean with pork",100 g,129
2120,"Fish, dry heat, cooked, striped, mullet",100 g,150
2121,"Cookies, chocolate-covered, sugar wafer",100 g,526
2122,"Soup, lower sodium, beef broth, SWANSON",100 g,6
2123,"Pickles, reduced sodium, dill, cucumber",100 g,12
2124,"Potato chips, reduced fat, without salt",100 g,487
2125,"Beverages, Light Cranberry, OCEAN SPRAY",100 g,19
2126,"Milk, with added vitamin D, fluid, goat",100 g,69
2127,"McDONALD'S, NEWMAN'S OWN Ranch Dressing",100 g,313
2128,"Soup, condensed, canned, cream of onion",100 g,88
2129,"Cake, prepared from recipe, gingerbread",100 g,356
2130,"MURRAY, Fudge Dipped Wafers, SUGAR FREE",100 g,486
2131,"KELLOGG'S, Original, Pancakes, CINNABON",100 g,258
2132,"KASHI, Frozen Entree, Red Curry Chicken",100 g,110
2133,"Cookies, prepared from recipe, brownies",100 g,466
2134,"SUNSHINE, Mozzarella Crackers, CHEEZ-IT",100 g,500
2135,"Pie, prepared from recipe, banana cream",100 g,269
2136,"KASHI, Oatmeal Raisin Flax Cookies, TLC",100 g,414
2137,"Babyfood, toddler, beef lasagna, dinner",100 g,77
2138,"Veal, raw, separable lean only, sirloin",100 g,110
2139,"Cookies, with frosting or icing, animal",100 g,509
2140,"KASHI, unprepared, 7 Whole Grain, Pilaf",100 g,375
2141,"Lamb, raw, liver, imported, New Zealand",100 g,136
2142,"Noodles, cooked, enriched, spinach, egg",100 g,132
2143,"Ice cream, chocolate, soft serve, light",100 g,141
2144,"Pie crust, baked, regular, refrigerated",100 g,506
2145,"Babyfood, strained, beef noodle, dinner",100 g,63
2146,"Candies, prepared-from-recipe, divinity",100 g,364
2147,"Lima beans, canned, mature seeds, large",100 g,79
2148,"Babyfood, dry fortified, barley, cereal",100 g,376
2149,"Fish, New York State, raw, brook, trout",100 g,110
2150,"Sea lion, meat (Alaska Native), Steller",100 g,120
2151,"Beverages, strawberry, fast food, shake",100 g,113
2152,"Fish, dry heat, cooked, sockeye, salmon",100 g,156
2153,"Avocados, all commercial varieties, raw",100 g,160
2154,"LOMA LINDA Linketts, unprepared, canned",100 g,209
2155,"Candies, sweet chocolate coated fondant",100 g,366
2156,"Pie, commercially prepared, egg custard",100 g,210
2157,"WORTHINGTON FriPats, unprepared, frozen",100 g,209
2158,"Owl, raw (Alaska Native), flesh, horned",100 g,136
2159,"McDONALD'S, QUARTER POUNDER with Cheese",100 g,258
2160,"Fish, dry heat, cooked, chinook, salmon",100 g,231
2161,"Peas, unprepared, frozen, edible-podded",100 g,42
2162,"Mung beans, raw, sprouted, mature seeds",100 g,30
2163,"Cheesefurter, beef, pork, cheese smokie",100 g,328
2164,"HEALTHY REQUEST, condensed, Tomato Soup",100 g,73
2165,"Candies, prepared-from-recipe, truffles",100 g,510
2166,"Beverages, chamomile, brewed, herb, tea",100 g,1
2167,"MOTHER'S, Old Fashioned Oatmeal Cookies",100 g,470
2168,"Goose, raw, meat and skin, domesticated",100 g,371
2169,"Soybeans, salted, roasted, mature seeds",100 g,469
2170,"Babyfood, strained, tutti frutti, fruit",100 g,66
2171,"Frankfurter, unheated, meat and poultry",100 g,277
2172,"Game meat, stewed, cooked, wild, rabbit",100 g,173
2173,"Soup, canned, low sodium, chicken broth",100 g,16
2174,"Babyfood, toddler, chicken stew, dinner",100 g,78
2175,"Soup, condensed, canned, chicken noodle",100 g,48
2176,"Squash, boiled (Navajo), cooked, Indian",100 g,16
2177,"Butter replacement, powder, without fat",100 g,373
2178,"Oil, (approx. 65%), linoleic, sunflower",100 g,884
2179,"Restaurant, sirloin steak, family style",100 g,195
2180,"Pie, Commercially Prepared, Dutch Apple",100 g,290
2181,"MURRAY, Vanilla Sugar Wafer, SUGAR FREE",100 g,458
2182,"Fish, raw (Alaska Native), Chum, Salmon",100 g,116
2183,"Chicken, skin, BBQ, rotisserie, broiler",100 g,378
2184,"MOTHER'S, Holiday Circus Animal Cookies",100 g,515
2185,"MOTHER'S, Peanut Butter Gauchos Cookies",100 g,482
2186,"Babyfood, canned, no sugar, grape juice",100 g,62
2187,"Cake, sponge, creme-filled, snack cakes",100 g,374
2188,"Babyfood, strained, carrots, vegetables",100 g,26
2189,"Soup, condensed, canned, vegetable beef",100 g,63
2190,"JACKSON'S, Old Fashioned Vanilla Wafers",100 g,453
2191,"Veal, raw, separable lean and fat, loin",100 g,177
2192,"Mayonnaise, with olive oil, reduced fat",100 g,361
2193,"Candies, yogurt, confectioner's coating",100 g,522
2194,"Blackberries, raw (Alaska Native), wild",100 g,52
2195,"McDONALD'S, McFLURRY with M&M'S CANDIES",100 g,177
2196,"Rolls, mixed-grain, hamburger or hotdog",100 g,263
2197,"Lamb, raw, heart, imported, New Zealand",100 g,105
2198,"SCHAR, Classic White Rolls, Gluten-Free",100 g,239
2199,"TACO BELL, BURRITO SUPREME with chicken",100 g,179
2200,"Vitasoy USA, Organic Nasoya Silken Tofu",100 g,47
2201,"Cheese food, swiss, pasteurized process",100 g,323
2202,"Cabbage, pickled, fresh, japanese style",100 g,30
2203,"Seeds, partially defatted, sesame flour",100 g,382
2204,"Yogurt, DANNON OIKOS, strawberry, Greek",100 g,106
2205,"Yogurt, CHOBANI, vanilla, nonfat, Greek",100 g,71
2206,"Beverages, Tropical, V8 V-FUSION Juices",100 g,49
2207,"Gravy, microwavable, turkey, CAMPBELL'S",100 g,42
2208,"Formulated Bar, SOUTH BEACH protein bar",100 g,412
2209,"MOTHER'S, English Tea Sandwich Cookies",100 g,469
2210,"Fast foods, biscuit with egg and steak",100 g,277
2211,"Candies, prepared-from-recipe, fondant",100 g,373
2212,"Mollusks, raw, farmed, eastern, oyster",100 g,59
2213,"KEEBLER, Rainbow, Vanilla Wafers Minis",100 g,466
2214,"Crackers, regular, standard snack-type",100 g,510
2215,"Pork, microwaved, cooked, bacon, cured",100 g,476
2216,"Sausage, smoked, pork and beef, Polish",100 g,301
2217,"Sausage, mild, breakfast links, turkey",100 g,235
2218,"Fish, dry heat, cooked, king, mackerel",100 g,134
2219,"Candies, milk chocolate coated raisins",100 g,390
2220,"Candies, milk chocolate coated peanuts",100 g,519
2221,"Grapefruit, Florida, pink and red, raw",100 g,30
2222,"PIZZA HUT, parmesan garlic, breadstick",100 g,343
2223,"MORI-NU, lite extra firm, silken, Tofu",100 g,38
2224,"Frankfurter, low fat, meat and poultry",100 g,121
2225,"Cookies, sugar free, dry mix, brownies",100 g,426
2226,"Beverages, fortified, Acai berry drink",100 g,62
2227,"Beverages, Whey protein powder isolate",100 g,359
2228,"Candies, starch jelly pieces, gumdrops",100 g,396
2229,"Alcoholic beverage, dry, dessert, wine",100 g,152
2230,"Salad dressing, regular, green goddess",100 g,427
2231,"WENDY'S, without cheese, Jr. Hamburger",100 g,243
2232,"Nuts, sweetened, canned, coconut cream",100 g,357
2233,"Potatoes, baked, flesh and skin, white",100 g,94
2234,"McDONALD'S, McFLURRY with OREO cookies",100 g,165
2235,"Babyfood, junior, dutch apple, dessert",100 g,79
2236,"Fast foods, plain, roast beef sandwich",100 g,244
2237,"Beverages, regular, brewed, green, tea",100 g,1
2238,"Grapes, raw, american type (slip skin)",100 g,67
2239,"CRACKER BARREL, thick-cut, onion rings",100 g,327
2240,"Duck, raw, meat and skin, domesticated",100 g,404
2241,"Frostings, prepared-from-recipe, glaze",100 g,341
2242,"Babyfood, strained, mixed fruit yogurt",100 g,75
2243,"Snacks, salted, fat free, potato chips",100 g,379
2244,"Popcorn, fat-free, sugar syrup/caramel",100 g,381
2245,"Cake, commercially prepared, fruitcake",100 g,324
2246,"KELLOGG'S, Caramel, Pancakes, CINNABON",100 g,255
2247,"McDONALD'S, Bacon Egg & Cheese Biscuit",100 g,304
2248,"PIZZA HUT 14"" Sausage Pizza, Pan Crust",100 g,287
2249,"Veal, raw, separable lean and fat, rib",100 g,162
2250,"Candies, prepared-from-recipe, praline",100 g,485
2251,"Babyfood, strained, squash, vegetables",100 g,28
2252,"Dip, medium, salsa con queso, TOSTITOS",100 g,133
2253,"Fish oil, fully hydrogenated, menhaden",100 g,902
2254,"Snacks, chopped and formed, beef jerky",100 g,410
2255,"Tomato and vegetable juice, low sodium",100 g,22
2256,"KEEBLER, Minis Original Crackers, CLUB",100 g,479
2257,"Game meat, roasted, cooked, wild, boar",100 g,160
2258,"Soup, condensed, canned, tomato bisque",100 g,96
2259,"Cake, commercially prepared, angelfood",100 g,258
2260,"Fish, dry heat, cooked, rainbow, smelt",100 g,124
2261,"Desserts, unsweetened, tablets, rennin",100 g,84
2262,"Tortillas, corn, ready-to-bake or -fry",100 g,218
2263,"Toaster pastries, brown-sugar-cinnamon",100 g,370
2264,"Beans, raw, mature seeds, black turtle",100 g,339
2265,"Cereals ready-to-eat, ALPHA-BITS, POST",100 g,389
2266,"Babyfood, dry fortified, mixed, cereal",100 g,379
2267,"Fish, dried (Alaska Native), whitefish",100 g,371
2268,"Tomatoes, with salt, cooked, ripe, red",100 g,18
2269,"Cereals ready-to-eat, POST Bran Flakes",100 g,328
2270,"KEEBLER, Original Crackers, TOWN HOUSE",100 g,526
2271,"Biscuits, dry mix, plain or buttermilk",100 g,428
2272,"Alcoholic beverage, all, regular, beer",100 g,43
2273,"Blueberries, raw (Alaska Native), wild",100 g,61
2274,"Fish, dry heat, cooked, orange, roughy",100 g,105
2275,"Babyfood, beef with vegetables, dinner",100 g,96
2276,"Pineapple, drained, juice pack, canned",100 g,60
2277,"Apricots, drained, heavy syrup, canned",100 g,83
2278,"Chicken, with broth, meat only, canned",100 g,165
2279,"Tofu, prepared with nigari, extra firm",100 g,83
2280,"Cream puff shell, prepared from recipe",100 g,360
2281,"Peanut butter, with salt, smooth style",100 g,598
2282,"Fish, dry heat, cooked, american, shad",100 g,252
2283,"Popcorn, low fat and sodium, microwave",100 g,429
2284,"Braunschweiger (a liver sausage), pork",100 g,327
2285,"Restaurant, chicken chow mein, Chinese",100 g,85
2286,"Vanilla extract, no alcohol, imitation",100 g,56
2287,"Babyfood, junior, chicken sticks, meat",100 g,188
2288,"Pickles, dill or kosher dill, cucumber",100 g,12
2289,"Strawberries, whole, sweetened, frozen",100 g,78
2290,"Restaurant, lasagna with meat, Italian",100 g,185
2291,"Jellies, home preserved, reduced sugar",100 g,179
